Domain,Phylum,Class,Order,Family,Genus,Species
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium acidophilum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium acula
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium acuminatum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium acutissimum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium acutum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium aerugineocaeruleum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium africanum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium africanum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium allorgei
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium ambiguum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium amoenum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium amoenum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium amphibium
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium angustissimum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium animale
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium anissimovae
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium anomalum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium antarcticum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium arboricola
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium arcuatum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium arthrospiroides
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium arthurense
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium articulatum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium arvense
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium attenuatum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium autumnale
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium baculum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium beccarianum
Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,Phormidium beggiatoiforme
